validTime,primary,primaryUnits,secondary,secondaryUnits,generatedTime
2025-11-15T14:45:00Z,7.83,ft,0.0111,kcfs,2025-11-15T15:09:08Z
2025-11-15T15:00:00Z,7.83,ft,0.0111,kcfs,2025-11-15T16:09:07Z
2025-11-15T15:15:00Z,7.83,ft,0.0111,kcfs,2025-11-15T16:09:07Z
2025-11-15T15:30:00Z,7.83,ft,0.0111,kcfs,2025-11-15T16:09:07Z
2025-11-15T15:45:00Z,7.83,ft,0.0111,kcfs,2025-11-15T16:09:07Z
2025-11-15T16:00:00Z,7.84,ft,0.0116,kcfs,2025-11-15T17:09:08Z
2025-11-15T16:15:00Z,7.84,ft,0.0116,kcfs,2025-11-15T17:09:08Z
2025-11-15T16:30:00Z,7.86,ft,0.0126,kcfs,2025-11-15T17:09:08Z
2025-11-15T16:45:00Z,7.87,ft,0.0132,kcfs,2025-11-15T17:09:08Z
2025-11-15T17:00:00Z,7.89,ft,0.0143,kcfs,2025-11-15T18:09:09Z
2025-11-15T17:15:00Z,7.91,ft,0.0156,kcfs,2025-11-15T18:09:09Z
2025-11-15T17:30:00Z,7.94,ft,0.0174,kcfs,2025-11-15T18:09:09Z
2025-11-15T17:45:00Z,7.98,ft,0.0193,kcfs,2025-11-15T18:09:09Z
2025-11-15T18:00:00Z,8,ft,0.0203,kcfs,2025-11-15T19:09:07Z
2025-11-15T18:15:00Z,8.03,ft,0.0219,kcfs,2025-11-15T19:09:07Z
2025-11-15T18:30:00Z,8.04,ft,0.0225,kcfs,2025-11-15T19:09:07Z
2025-11-15T18:45:00Z,8.06,ft,0.0237,kcfs,2025-11-15T19:09:07Z
2025-11-15T19:00:00Z,8.09,ft,0.0255,kcfs,2025-11-15T20:09:09Z
2025-11-15T19:15:00Z,8.11,ft,0.0269,kcfs,2025-11-15T20:09:09Z
2025-11-15T19:30:00Z,8.12,ft,0.0275,kcfs,2025-11-15T20:09:09Z
2025-11-15T19:45:00Z,8.14,ft,0.029,kcfs,2025-11-15T20:09:09Z
2025-11-15T20:00:00Z,8.18,ft,0.032,kcfs,2025-11-15T21:09:08Z
2025-11-15T20:15:00Z,8.23,ft,0.0351,kcfs,2025-11-15T21:09:08Z
2025-11-15T20:30:00Z,8.28,ft,0.0385,kcfs,2025-11-15T21:09:08Z
2025-11-15T20:45:00Z,8.34,ft,0.0429,kcfs,2025-11-15T21:09:08Z
2025-11-15T21:00:00Z,8.39,ft,0.047,kcfs,2025-11-15T22:09:08Z
2025-11-15T21:15:00Z,8.4,ft,0.0479,kcfs,2025-11-15T22:09:08Z
2025-11-15T21:30:00Z,8.43,ft,0.0506,kcfs,2025-11-15T22:09:08Z
2025-11-15T21:45:00Z,8.45,ft,0.0525,kcfs,2025-11-15T22:09:08Z
2025-11-15T22:00:00Z,8.48,ft,0.0555,kcfs,2025-11-15T23:09:08Z
2025-11-15T22:15:00Z,8.49,ft,0.0565,kcfs,2025-11-15T23:09:08Z
2025-11-15T22:30:00Z,8.5,ft,0.0575,kcfs,2025-11-15T23:09:08Z
2025-11-15T22:45:00Z,8.5,ft,0.0575,kcfs,2025-11-15T23:09:08Z
2025-11-15T23:00:00Z,8.53,ft,0.0608,kcfs,2025-11-16T00:09:08Z
2025-11-15T23:15:00Z,8.51,ft,0.0586,kcfs,2025-11-16T00:09:08Z
2025-11-15T23:30:00Z,8.52,ft,0.0597,kcfs,2025-11-16T00:09:08Z
2025-11-15T23:45:00Z,8.51,ft,0.0586,kcfs,2025-11-16T00:09:08Z
2025-11-16T00:00:00Z,8.51,ft,0.0586,kcfs,2025-11-16T01:09:07Z
2025-11-16T00:15:00Z,8.49,ft,0.0565,kcfs,2025-11-16T01:09:07Z
2025-11-16T00:30:00Z,8.49,ft,0.0565,kcfs,2025-11-16T01:09:07Z
2025-11-16T00:45:00Z,8.49,ft,0.0565,kcfs,2025-11-16T01:09:07Z
2025-11-16T01:00:00Z,8.48,ft,0.0555,kcfs,2025-11-16T02:09:08Z
2025-11-16T01:15:00Z,8.48,ft,0.0555,kcfs,2025-11-16T02:09:08Z
2025-11-16T01:30:00Z,8.49,ft,0.0565,kcfs,2025-11-16T02:09:08Z
2025-11-16T01:45:00Z,8.48,ft,0.0555,kcfs,2025-11-16T02:09:08Z
2025-11-16T02:00:00Z,8.47,ft,0.0545,kcfs,2025-11-16T03:09:08Z
2025-11-16T02:15:00Z,8.47,ft,0.0545,kcfs,2025-11-16T03:09:08Z
2025-11-16T02:30:00Z,8.46,ft,0.0535,kcfs,2025-11-16T03:09:08Z
2025-11-16T02:45:00Z,8.46,ft,0.0535,kcfs,2025-11-16T03:09:08Z
2025-11-16T03:00:00Z,8.46,ft,0.0535,kcfs,2025-11-16T03:24:07Z
2025-11-16T03:15:00Z,8.45,ft,0.0525,kcfs,2025-11-16T04:09:08Z
2025-11-16T03:30:00Z,8.44,ft,0.0515,kcfs,2025-11-16T04:09:08Z
2025-11-16T03:45:00Z,8.43,ft,0.0506,kcfs,2025-11-16T04:09:08Z
2025-11-16T04:00:00Z,8.43,ft,0.0506,kcfs,2025-11-16T05:09:07Z
2025-11-16T04:15:00Z,8.42,ft,0.0497,kcfs,2025-11-16T05:09:07Z
2025-11-16T04:30:00Z,8.41,ft,0.0488,kcfs,2025-11-16T05:09:07Z
2025-11-16T04:45:00Z,8.4,ft,0.0479,kcfs,2025-11-16T05:09:07Z
2025-11-16T05:00:00Z,8.4,ft,0.0479,kcfs,2025-11-16T06:09:07Z
2025-11-16T05:15:00Z,8.38,ft,0.0462,kcfs,2025-11-16T06:09:07Z
2025-11-16T05:30:00Z,8.39,ft,0.047,kcfs,2025-11-16T06:09:07Z
2025-11-16T05:45:00Z,8.39,ft,0.047,kcfs,2025-11-16T06:09:07Z
2025-11-16T06:00:00Z,8.36,ft,0.0445,kcfs,2025-11-16T07:09:08Z
2025-11-16T06:15:00Z,8.36,ft,0.0445,kcfs,2025-11-16T07:09:08Z
2025-11-16T06:30:00Z,8.35,ft,0.0437,kcfs,2025-11-16T07:09:08Z
2025-11-16T06:45:00Z,8.34,ft,0.0429,kcfs,2025-11-16T07:09:08Z
2025-11-16T07:00:00Z,8.34,ft,0.0429,kcfs,2025-11-16T08:09:08Z
2025-11-16T07:15:00Z,8.34,ft,0.0429,kcfs,2025-11-16T08:09:08Z
2025-11-16T07:30:00Z,8.34,ft,0.0429,kcfs,2025-11-16T08:09:08Z
2025-11-16T07:45:00Z,8.33,ft,0.0422,kcfs,2025-11-16T08:09:08Z
2025-11-16T08:00:00Z,8.32,ft,0.0414,kcfs,2025-11-16T09:09:08Z
2025-11-16T08:15:00Z,8.3,ft,0.0399,kcfs,2025-11-16T09:09:08Z
2025-11-16T08:30:00Z,8.28,ft,0.0385,kcfs,2025-11-16T09:09:08Z
2025-11-16T08:45:00Z,8.26,ft,0.0371,kcfs,2025-11-16T09:09:08Z
2025-11-16T09:00:00Z,8.24,ft,0.0358,kcfs,2025-11-16T10:09:08Z
2025-11-16T09:15:00Z,8.23,ft,0.0351,kcfs,2025-11-16T10:09:08Z
2025-11-16T09:30:00Z,8.22,ft,0.0345,kcfs,2025-11-16T10:09:08Z
2025-11-16T09:45:00Z,8.2,ft,0.0332,kcfs,2025-11-16T10:09:08Z
2025-11-16T10:00:00Z,8.18,ft,0.032,kcfs,2025-11-16T11:09:07Z
2025-11-16T10:15:00Z,8.17,ft,0.0312,kcfs,2025-11-16T11:09:07Z
2025-11-16T10:30:00Z,8.14,ft,0.029,kcfs,2025-11-16T11:09:07Z
2025-11-16T10:45:00Z,8.12,ft,0.0275,kcfs,2025-11-16T11:09:07Z
2025-11-16T11:00:00Z,8.11,ft,0.0269,kcfs,2025-11-16T12:09:08Z
2025-11-16T11:15:00Z,8.1,ft,0.0262,kcfs,2025-11-16T12:09:08Z
2025-11-16T11:30:00Z,8.08,ft,0.0249,kcfs,2025-11-16T12:09:08Z
2025-11-16T11:45:00Z,8.06,ft,0.0237,kcfs,2025-11-16T12:09:08Z
2025-11-16T12:00:00Z,8.03,ft,0.0219,kcfs,2025-11-16T13:09:07Z
2025-11-16T12:15:00Z,8.01,ft,0.0209,kcfs,2025-11-16T13:09:07Z
2025-11-16T12:30:00Z,7.98,ft,0.0193,kcfs,2025-11-16T13:09:07Z
2025-11-16T12:45:00Z,7.95,ft,0.0179,kcfs,2025-11-16T13:09:07Z
2025-11-16T13:00:00Z,7.93,ft,0.017,kcfs,2025-11-16T14:09:09Z
2025-11-16T13:15:00Z,7.91,ft,0.0156,kcfs,2025-11-16T14:09:09Z
2025-11-16T13:30:00Z,7.89,ft,0.0143,kcfs,2025-11-16T14:09:09Z
2025-11-16T13:45:00Z,7.88,ft,0.0137,kcfs,2025-11-16T14:09:09Z
2025-11-16T14:00:00Z,7.87,ft,0.0132,kcfs,2025-11-16T15:09:09Z
2025-11-16T14:15:00Z,7.86,ft,0.0126,kcfs,2025-11-16T15:09:09Z
2025-11-16T14:30:00Z,7.86,ft,0.0126,kcfs,2025-11-16T15:09:09Z
2025-11-16T14:45:00Z,7.85,ft,0.0121,kcfs,2025-11-16T15:09:09Z
2025-11-16T15:00:00Z,7.85,ft,0.0121,kcfs,2025-11-16T16:09:07Z
2025-11-16T15:15:00Z,7.85,ft,0.0121,kcfs,2025-11-16T16:09:07Z
2025-11-16T15:30:00Z,7.85,ft,0.0121,kcfs,2025-11-16T16:09:07Z
2025-11-16T15:45:00Z,7.85,ft,0.0121,kcfs,2025-11-16T16:09:07Z
2025-11-16T16:00:00Z,7.85,ft,0.0121,kcfs,2025-11-16T17:09:08Z
2025-11-16T16:15:00Z,7.86,ft,0.0126,kcfs,2025-11-16T17:09:08Z
2025-11-16T16:30:00Z,7.87,ft,0.0132,kcfs,2025-11-16T17:09:08Z
2025-11-16T16:45:00Z,7.88,ft,0.0137,kcfs,2025-11-16T17:09:08Z
2025-11-16T17:00:00Z,7.9,ft,0.015,kcfs,2025-11-16T18:09:09Z
2025-11-16T17:15:00Z,7.92,ft,0.0163,kcfs,2025-11-16T18:09:09Z
2025-11-16T17:30:00Z,7.94,ft,0.0174,kcfs,2025-11-16T18:09:09Z
2025-11-16T17:45:00Z,7.96,ft,0.0184,kcfs,2025-11-16T18:09:09Z
2025-11-16T18:00:00Z,7.99,ft,0.0198,kcfs,2025-11-16T19:09:07Z
2025-11-16T18:15:00Z,8.01,ft,0.0209,kcfs,2025-11-16T19:09:07Z
2025-11-16T18:30:00Z,8.03,ft,0.0219,kcfs,2025-11-16T19:09:07Z
2025-11-16T18:45:00Z,8.07,ft,0.0243,kcfs,2025-11-16T19:09:07Z
2025-11-16T19:00:00Z,8.09,ft,0.0255,kcfs,2025-11-16T20:09:09Z
2025-11-16T19:15:00Z,8.1,ft,0.0262,kcfs,2025-11-16T20:09:09Z
2025-11-16T19:30:00Z,8.11,ft,0.0269,kcfs,2025-11-16T20:09:09Z
2025-11-16T19:45:00Z,8.13,ft,0.0282,kcfs,2025-11-16T20:09:09Z
2025-11-16T20:00:00Z,8.15,ft,0.0297,kcfs,2025-11-16T21:09:08Z
2025-11-16T20:15:00Z,8.21,ft,0.0338,kcfs,2025-11-16T21:09:08Z
2025-11-16T20:30:00Z,8.26,ft,0.0371,kcfs,2025-11-16T21:09:08Z
2025-11-16T20:45:00Z,8.31,ft,0.0406,kcfs,2025-11-16T21:09:08Z
2025-11-16T21:00:00Z,8.36,ft,0.0445,kcfs,2025-11-16T22:09:08Z
2025-11-16T21:15:00Z,8.4,ft,0.0479,kcfs,2025-11-16T22:09:08Z
2025-11-16T21:30:00Z,8.44,ft,0.0515,kcfs,2025-11-16T22:09:08Z
2025-11-16T21:45:00Z,8.46,ft,0.0535,kcfs,2025-11-16T22:09:08Z
2025-11-16T22:00:00Z,8.49,ft,0.0565,kcfs,2025-11-16T23:09:08Z
2025-11-16T22:15:00Z,8.5,ft,0.0575,kcfs,2025-11-16T23:09:08Z
2025-11-16T22:30:00Z,8.52,ft,0.0597,kcfs,2025-11-16T23:09:08Z
2025-11-16T22:45:00Z,8.53,ft,0.0608,kcfs,2025-11-16T23:09:08Z
2025-11-16T23:00:00Z,8.52,ft,0.0597,kcfs,2025-11-17T00:09:07Z
2025-11-16T23:15:00Z,8.52,ft,0.0597,kcfs,2025-11-17T00:09:07Z
2025-11-16T23:30:00Z,8.54,ft,0.0619,kcfs,2025-11-17T00:09:07Z
2025-11-16T23:45:00Z,8.53,ft,0.0608,kcfs,2025-11-17T00:09:07Z
2025-11-17T00:00:00Z,8.52,ft,0.0597,kcfs,2025-11-17T01:09:07Z
2025-11-17T00:15:00Z,8.52,ft,0.0597,kcfs,2025-11-17T01:09:07Z
2025-11-17T00:30:00Z,8.53,ft,0.0608,kcfs,2025-11-17T01:09:07Z
2025-11-17T00:45:00Z,8.52,ft,0.0597,kcfs,2025-11-17T01:09:07Z
2025-11-17T01:00:00Z,8.52,ft,0.0597,kcfs,2025-11-17T02:09:08Z
2025-11-17T01:15:00Z,8.51,ft,0.0586,kcfs,2025-11-17T02:09:08Z
2025-11-17T01:30:00Z,8.52,ft,0.0597,kcfs,2025-11-17T02:09:08Z
2025-11-17T01:45:00Z,8.5,ft,0.0575,kcfs,2025-11-17T02:09:08Z
2025-11-17T02:00:00Z,8.49,ft,0.0565,kcfs,2025-11-17T03:09:08Z
2025-11-17T02:15:00Z,8.48,ft,0.0555,kcfs,2025-11-17T03:09:08Z
2025-11-17T02:30:00Z,8.49,ft,0.0565,kcfs,2025-11-17T03:09:08Z
2025-11-17T02:45:00Z,8.48,ft,0.0555,kcfs,2025-11-17T03:09:08Z
2025-11-17T03:00:00Z,8.49,ft,0.0565,kcfs,2025-11-17T03:24:07Z
2025-11-17T03:15:00Z,8.48,ft,0.0555,kcfs,2025-11-17T04:09:08Z
2025-11-17T03:30:00Z,8.48,ft,0.0555,kcfs,2025-11-17T04:09:08Z
2025-11-17T03:45:00Z,8.47,ft,0.0545,kcfs,2025-11-17T04:09:08Z
2025-11-17T04:00:00Z,8.47,ft,0.0545,kcfs,2025-11-17T05:09:07Z
2025-11-17T04:15:00Z,8.46,ft,0.0535,kcfs,2025-11-17T05:09:07Z
2025-11-17T04:30:00Z,8.46,ft,0.0535,kcfs,2025-11-17T05:09:07Z
2025-11-17T04:45:00Z,8.47,ft,0.0545,kcfs,2025-11-17T05:09:07Z
2025-11-17T05:00:00Z,8.47,ft,0.0545,kcfs,2025-11-17T06:09:08Z
2025-11-17T05:15:00Z,8.47,ft,0.0545,kcfs,2025-11-17T06:09:08Z
2025-11-17T05:30:00Z,8.46,ft,0.0535,kcfs,2025-11-17T06:09:08Z
2025-11-17T05:45:00Z,8.47,ft,0.0545,kcfs,2025-11-17T06:09:08Z
2025-11-17T06:00:00Z,8.47,ft,0.0545,kcfs,2025-11-17T07:09:07Z
2025-11-17T06:15:00Z,8.45,ft,0.0525,kcfs,2025-11-17T07:09:07Z
2025-11-17T06:30:00Z,8.47,ft,0.0545,kcfs,2025-11-17T07:09:07Z
2025-11-17T06:45:00Z,8.47,ft,0.0545,kcfs,2025-11-17T07:09:07Z
2025-11-17T07:00:00Z,8.47,ft,0.0545,kcfs,2025-11-17T08:09:08Z
2025-11-17T07:15:00Z,8.47,ft,0.0545,kcfs,2025-11-17T08:09:08Z
2025-11-17T07:30:00Z,8.46,ft,0.0535,kcfs,2025-11-17T08:09:08Z
2025-11-17T07:45:00Z,8.44,ft,0.0515,kcfs,2025-11-17T08:09:08Z
2025-11-17T08:00:00Z,8.43,ft,0.0506,kcfs,2025-11-17T09:09:07Z
2025-11-17T08:15:00Z,8.42,ft,0.0497,kcfs,2025-11-17T09:09:07Z
2025-11-17T08:30:00Z,8.4,ft,0.0479,kcfs,2025-11-17T09:09:07Z
2025-11-17T08:45:00Z,8.39,ft,0.047,kcfs,2025-11-17T09:09:07Z
2025-11-17T09:00:00Z,8.37,ft,0.0453,kcfs,2025-11-17T10:09:07Z
2025-11-17T09:15:00Z,8.35,ft,0.0437,kcfs,2025-11-17T10:09:07Z
2025-11-17T09:30:00Z,8.32,ft,0.0414,kcfs,2025-11-17T10:09:07Z
2025-11-17T09:45:00Z,8.28,ft,0.0385,kcfs,2025-11-17T10:09:07Z
2025-11-17T10:00:00Z,8.25,ft,0.0364,kcfs,2025-11-17T11:09:07Z
2025-11-17T10:15:00Z,8.21,ft,0.0338,kcfs,2025-11-17T11:09:07Z
2025-11-17T10:30:00Z,8.18,ft,0.032,kcfs,2025-11-17T11:09:07Z
2025-11-17T10:45:00Z,8.16,ft,0.0304,kcfs,2025-11-17T11:09:07Z
2025-11-17T11:00:00Z,8.13,ft,0.0282,kcfs,2025-11-17T12:09:08Z
2025-11-17T11:15:00Z,8.11,ft,0.0269,kcfs,2025-11-17T12:09:08Z
2025-11-17T11:30:00Z,8.08,ft,0.0249,kcfs,2025-11-17T12:09:08Z
2025-11-17T11:45:00Z,8.05,ft,0.0231,kcfs,2025-11-17T12:09:08Z
2025-11-17T12:00:00Z,8.02,ft,0.0214,kcfs,2025-11-17T13:09:08Z
2025-11-17T12:15:00Z,8,ft,0.0203,kcfs,2025-11-17T13:09:08Z
2025-11-17T12:30:00Z,7.97,ft,0.0188,kcfs,2025-11-17T13:09:08Z
2025-11-17T12:45:00Z,7.94,ft,0.0174,kcfs,2025-11-17T13:09:08Z
2025-11-17T13:00:00Z,7.91,ft,0.0156,kcfs,2025-11-17T14:09:07Z
2025-11-17T13:15:00Z,7.88,ft,0.0137,kcfs,2025-11-17T14:09:07Z
2025-11-17T13:30:00Z,7.86,ft,0.0126,kcfs,2025-11-17T14:09:07Z
2025-11-17T13:45:00Z,7.84,ft,0.0116,kcfs,2025-11-17T14:09:07Z
2025-11-17T14:00:00Z,7.83,ft,0.0111,kcfs,2025-11-17T15:24:13Z
2025-11-17T14:15:00Z,7.83,ft,0.0111,kcfs,2025-11-17T15:24:13Z
2025-11-17T14:30:00Z,7.84,ft,0.0116,kcfs,2025-11-17T15:24:13Z
2025-11-17T14:45:00Z,7.84,ft,0.0116,kcfs,2025-11-17T15:24:13Z
2025-11-17T15:00:00Z,7.85,ft,0.0121,kcfs,2025-11-17T16:09:09Z
2025-11-17T15:15:00Z,7.86,ft,0.0126,kcfs,2025-11-17T16:09:09Z
2025-11-17T15:30:00Z,7.86,ft,0.0126,kcfs,2025-11-17T16:09:09Z
2025-11-17T15:45:00Z,7.88,ft,0.0137,kcfs,2025-11-17T16:09:09Z
2025-11-17T16:00:00Z,7.91,ft,0.0156,kcfs,2025-11-17T17:09:08Z
2025-11-17T16:15:00Z,7.93,ft,0.017,kcfs,2025-11-17T17:09:08Z
2025-11-17T16:30:00Z,7.95,ft,0.0179,kcfs,2025-11-17T17:09:08Z
2025-11-17T16:45:00Z,7.97,ft,0.0188,kcfs,2025-11-17T17:09:08Z
2025-11-17T17:00:00Z,7.98,ft,0.0193,kcfs,2025-11-17T18:09:07Z
2025-11-17T17:15:00Z,8.01,ft,0.0209,kcfs,2025-11-17T18:09:07Z
2025-11-17T17:30:00Z,8.03,ft,0.0219,kcfs,2025-11-17T18:09:07Z
2025-11-17T17:45:00Z,8.03,ft,0.0219,kcfs,2025-11-17T18:09:07Z
2025-11-17T18:00:00Z,8.05,ft,0.0231,kcfs,2025-11-17T19:09:08Z
2025-11-17T18:15:00Z,8.07,ft,0.0243,kcfs,2025-11-17T19:09:08Z
2025-11-17T18:30:00Z,8.09,ft,0.0255,kcfs,2025-11-17T19:09:08Z
2025-11-17T18:45:00Z,8.15,ft,0.0297,kcfs,2025-11-17T19:09:08Z
2025-11-17T19:00:00Z,8.22,ft,0.0345,kcfs,2025-11-17T20:09:09Z
2025-11-17T19:15:00Z,8.28,ft,0.0385,kcfs,2025-11-17T20:09:09Z
2025-11-17T19:30:00Z,8.32,ft,0.0414,kcfs,2025-11-17T20:09:09Z
2025-11-17T19:45:00Z,8.37,ft,0.0453,kcfs,2025-11-17T20:09:09Z
2025-11-17T20:00:00Z,8.41,ft,0.0488,kcfs,2025-11-17T21:09:07Z
2025-11-17T20:15:00Z,8.41,ft,0.0488,kcfs,2025-11-17T21:09:07Z
2025-11-17T20:30:00Z,8.43,ft,0.0506,kcfs,2025-11-17T21:09:07Z
2025-11-17T20:45:00Z,8.43,ft,0.0506,kcfs,2025-11-17T21:09:07Z
2025-11-17T21:00:00Z,8.43,ft,0.0506,kcfs,2025-11-17T22:09:07Z
2025-11-17T21:15:00Z,8.42,ft,0.0497,kcfs,2025-11-17T22:09:07Z
2025-11-17T21:30:00Z,8.42,ft,0.0497,kcfs,2025-11-17T22:09:07Z
2025-11-17T21:45:00Z,8.42,ft,0.0497,kcfs,2025-11-17T22:09:07Z
2025-11-17T22:00:00Z,8.43,ft,0.0506,kcfs,2025-11-17T23:09:09Z
2025-11-17T22:15:00Z,8.42,ft,0.0497,kcfs,2025-11-17T23:09:09Z
2025-11-17T22:30:00Z,8.42,ft,0.0497,kcfs,2025-11-17T23:09:09Z
2025-11-17T22:45:00Z,8.41,ft,0.0488,kcfs,2025-11-17T23:09:09Z
2025-11-17T23:00:00Z,8.4,ft,0.0479,kcfs,2025-11-18T00:09:07Z
2025-11-17T23:15:00Z,8.4,ft,0.0479,kcfs,2025-11-18T00:09:07Z
2025-11-17T23:30:00Z,8.41,ft,0.0488,kcfs,2025-11-18T00:09:07Z
2025-11-17T23:45:00Z,8.4,ft,0.0479,kcfs,2025-11-18T00:09:07Z
2025-11-18T00:00:00Z,8.4,ft,0.0479,kcfs,2025-11-18T01:09:07Z
2025-11-18T00:15:00Z,8.4,ft,0.0479,kcfs,2025-11-18T01:09:07Z
2025-11-18T00:30:00Z,8.4,ft,0.0479,kcfs,2025-11-18T01:09:07Z
2025-11-18T00:45:00Z,8.39,ft,0.047,kcfs,2025-11-18T01:09:07Z
2025-11-18T01:00:00Z,8.39,ft,0.047,kcfs,2025-11-18T02:09:08Z
2025-11-18T01:15:00Z,8.38,ft,0.0462,kcfs,2025-11-18T02:09:08Z
2025-11-18T01:30:00Z,8.37,ft,0.0453,kcfs,2025-11-18T02:09:08Z
2025-11-18T01:45:00Z,8.37,ft,0.0453,kcfs,2025-11-18T02:09:08Z
2025-11-18T02:00:00Z,8.36,ft,0.0445,kcfs,2025-11-18T03:09:08Z
2025-11-18T02:15:00Z,8.36,ft,0.0445,kcfs,2025-11-18T03:09:08Z
2025-11-18T02:30:00Z,8.34,ft,0.0429,kcfs,2025-11-18T03:09:08Z
2025-11-18T02:45:00Z,8.34,ft,0.0429,kcfs,2025-11-18T03:09:08Z
2025-11-18T03:00:00Z,8.35,ft,0.0437,kcfs,2025-11-18T03:24:07Z
2025-11-18T03:15:00Z,8.35,ft,0.0437,kcfs,2025-11-18T04:09:07Z
2025-11-18T03:30:00Z,8.35,ft,0.0437,kcfs,2025-11-18T04:09:07Z
2025-11-18T03:45:00Z,8.35,ft,0.0437,kcfs,2025-11-18T04:09:07Z
2025-11-18T04:00:00Z,8.36,ft,0.0445,kcfs,2025-11-18T05:09:07Z
2025-11-18T04:15:00Z,8.36,ft,0.0445,kcfs,2025-11-18T05:09:07Z
2025-11-18T04:30:00Z,8.36,ft,0.0445,kcfs,2025-11-18T05:09:07Z
2025-11-18T04:45:00Z,8.38,ft,0.0462,kcfs,2025-11-18T05:09:07Z
2025-11-18T05:00:00Z,8.38,ft,0.0462,kcfs,2025-11-18T06:09:07Z
2025-11-18T05:15:00Z,8.4,ft,0.0479,kcfs,2025-11-18T06:09:07Z
2025-11-18T05:30:00Z,8.4,ft,0.0479,kcfs,2025-11-18T06:09:07Z
2025-11-18T05:45:00Z,8.41,ft,0.0488,kcfs,2025-11-18T06:09:07Z
2025-11-18T06:00:00Z,8.41,ft,0.0488,kcfs,2025-11-18T07:09:07Z
2025-11-18T06:15:00Z,8.42,ft,0.0497,kcfs,2025-11-18T07:09:07Z
2025-11-18T06:30:00Z,8.42,ft,0.0497,kcfs,2025-11-18T07:09:07Z
2025-11-18T06:45:00Z,8.43,ft,0.0506,kcfs,2025-11-18T07:09:07Z
2025-11-18T07:00:00Z,8.44,ft,0.0515,kcfs,2025-11-18T08:09:08Z
2025-11-18T07:15:00Z,8.44,ft,0.0515,kcfs,2025-11-18T08:09:08Z
2025-11-18T07:30:00Z,8.43,ft,0.0506,kcfs,2025-11-18T08:09:08Z
2025-11-18T07:45:00Z,8.42,ft,0.0497,kcfs,2025-11-18T08:09:08Z
2025-11-18T08:00:00Z,8.41,ft,0.0488,kcfs,2025-11-18T09:09:07Z
2025-11-18T08:15:00Z,8.4,ft,0.0479,kcfs,2025-11-18T09:09:07Z
2025-11-18T08:30:00Z,8.4,ft,0.0479,kcfs,2025-11-18T09:09:07Z
2025-11-18T08:45:00Z,8.38,ft,0.0462,kcfs,2025-11-18T09:09:07Z
2025-11-18T09:00:00Z,8.37,ft,0.0453,kcfs,2025-11-18T10:09:07Z
2025-11-18T09:15:00Z,8.34,ft,0.0429,kcfs,2025-11-18T10:09:07Z
2025-11-18T09:30:00Z,8.32,ft,0.0414,kcfs,2025-11-18T10:09:07Z
2025-11-18T09:45:00Z,8.29,ft,0.0392,kcfs,2025-11-18T10:09:07Z
2025-11-18T10:00:00Z,8.27,ft,0.0378,kcfs,2025-11-18T11:09:06Z
2025-11-18T10:15:00Z,8.24,ft,0.0358,kcfs,2025-11-18T11:09:06Z
2025-11-18T10:30:00Z,8.21,ft,0.0338,kcfs,2025-11-18T11:09:06Z
2025-11-18T10:45:00Z,8.18,ft,0.032,kcfs,2025-11-18T11:09:06Z
2025-11-18T11:00:00Z,8.14,ft,0.029,kcfs,2025-11-18T12:09:07Z
2025-11-18T11:15:00Z,8.12,ft,0.0275,kcfs,2025-11-18T12:09:07Z
2025-11-18T11:30:00Z,8.08,ft,0.0249,kcfs,2025-11-18T12:09:07Z
2025-11-18T11:45:00Z,8.05,ft,0.0231,kcfs,2025-11-18T12:09:07Z
2025-11-18T12:00:00Z,8.03,ft,0.0219,kcfs,2025-11-18T13:09:07Z
2025-11-18T12:15:00Z,8,ft,0.0203,kcfs,2025-11-18T13:09:07Z
2025-11-18T12:30:00Z,7.97,ft,0.0188,kcfs,2025-11-18T13:09:07Z
2025-11-18T12:45:00Z,7.93,ft,0.017,kcfs,2025-11-18T13:09:07Z
2025-11-18T13:00:00Z,7.91,ft,0.0156,kcfs,2025-11-18T14:09:09Z
2025-11-18T13:15:00Z,7.89,ft,0.0143,kcfs,2025-11-18T14:09:09Z
2025-11-18T13:30:00Z,7.87,ft,0.0132,kcfs,2025-11-18T14:09:09Z
2025-11-18T13:45:00Z,7.86,ft,0.0126,kcfs,2025-11-18T14:09:09Z
2025-11-18T14:00:00Z,7.85,ft,0.0121,kcfs,2025-11-18T15:09:07Z
2025-11-18T14:15:00Z,7.85,ft,0.0121,kcfs,2025-11-18T15:09:07Z
2025-11-18T14:30:00Z,7.84,ft,0.0116,kcfs,2025-11-18T15:09:07Z
2025-11-18T14:45:00Z,7.85,ft,0.0121,kcfs,2025-11-18T15:09:07Z
2025-11-18T15:00:00Z,7.86,ft,0.0126,kcfs,2025-11-18T16:09:08Z
2025-11-18T15:15:00Z,7.87,ft,0.0132,kcfs,2025-11-18T16:09:08Z
2025-11-18T15:30:00Z,7.88,ft,0.0137,kcfs,2025-11-18T16:09:08Z
2025-11-18T15:45:00Z,7.9,ft,0.015,kcfs,2025-11-18T16:09:08Z
2025-11-18T16:00:00Z,7.92,ft,0.0163,kcfs,2025-11-18T17:09:09Z
2025-11-18T16:15:00Z,7.93,ft,0.017,kcfs,2025-11-18T17:09:09Z
2025-11-18T16:30:00Z,7.95,ft,0.0179,kcfs,2025-11-18T17:09:09Z
2025-11-18T16:45:00Z,7.97,ft,0.0188,kcfs,2025-11-18T17:09:09Z
